session_id,user_id,amount_paid,payment_method,payment_status
2319,102,88.98,Debit Card,Completed
2320,97,154.08,Credit Card,Completed
2321,18,200.74,UPI,Completed
2322,27,202.86,Debit Card,Completed
2323,6,374.78,Debit Card,Completed
2324,172,113.05,UPI,Completed
2325,151,453.22,UPI,Completed
2326,197,119.76,Net Banking,Completed
2327,57,354.74,Debit Card,Completed
2328,74,491.81,Debit Card,Completed
2329,44,382.61,Net Banking,Completed
2330,150,393.37,Net Banking,Completed
2331,64,196.77,Credit Card,Completed
2332,185,317.43,Credit Card,Completed
2333,154,57.69,UPI,Completed
2334,144,347.83,Credit Card,Completed
2335,162,316.97,Debit Card,Completed
2336,115,327.32,UPI,Completed
2337,198,422.12,Debit Card,Completed
2338,63,272.38,Net Banking,Completed
2339,199,472.65,UPI,Completed
2340,184,290.45,Credit Card,Completed
2341,142,176.75,Net Banking,Completed
2342,13,64.33,Debit Card,Completed
2343,131,399.03,Debit Card,Completed
2344,85,106.75,Credit Card,Completed
2345,63,401.27,UPI,Completed
2346,1,327.5,Debit Card,Completed
2347,20,263.44,Debit Card,Completed
2348,164,266.21,Net Banking,Completed
2349,87,91.7,Debit Card,Completed
2350,20,150.25,Net Banking,Completed
2351,124,339.28,Net Banking,Completed
2352,130,442.89,Debit Card,Completed
2353,31,156.74,UPI,Completed
2354,189,88.15,UPI,Completed
2355,116,117.07,UPI,Completed
2356,192,162.39,Net Banking,Completed
2357,26,64.59,Credit Card,Completed
2358,50,164.3,Credit Card,Completed
2359,18,189.57,Debit Card,Completed
2360,81,340.65,UPI,Completed
2361,16,411.6,UPI,Completed
2362,26,255.69,Debit Card,Completed
2363,80,199.86,Credit Card,Completed
2364,58,226.74,Debit Card,Completed
2365,169,325.92,Net Banking,Completed
2366,28,54.39,Net Banking,Completed
2367,11,187.01,Credit Card,Completed
2368,9,298.0,Debit Card,Completed
2369,149,431.97,UPI,Completed
2370,180,83.78,Credit Card,Completed
2371,90,472.62,Credit Card,Completed
2372,57,168.31,Credit Card,Completed
2373,138,265.69,UPI,Completed
2374,111,99.02,Credit Card,Completed
2375,96,403.93,Credit Card,Completed
2376,164,402.77,UPI,Completed
2377,138,465.07,Net Banking,Completed
2378,17,325.76,Debit Card,Completed
2379,104,467.16,Credit Card,Completed
2380,14,420.34,Credit Card,Failed
2381,113,236.74,Net Banking,Completed
2382,41,461.07,UPI,Completed
2383,98,181.25,Debit Card,Completed
2384,112,250.63,Credit Card,Completed
2385,182,420.3,UPI,Completed
2386,108,326.64,Net Banking,Completed
2387,174,199.04,Credit Card,Completed
2388,148,452.61,Credit Card,Completed
2389,123,53.33,Debit Card,Completed
2390,141,432.99,Debit Card,Completed
2391,10,162.26,Net Banking,Completed
2392,42,492.72,Debit Card,Completed
2393,17,68.33,UPI,Completed
2394,36,116.13,UPI,Completed
2395,70,171.83,UPI,Completed
2396,162,109.32,UPI,Completed
2397,36,185.7,Debit Card,Completed
2398,198,312.69,Net Banking,Completed
2399,94,107.54,UPI,Completed
2400,50,366.89,Debit Card,Completed
2401,33,248.06,Debit Card,Completed
2402,175,351.17,UPI,Completed
2403,77,230.15,Debit Card,Completed
2404,164,294.01,Debit Card,Completed
2405,108,126.44,Net Banking,Completed
2406,46,418.8,UPI,Completed
2407,5,375.04,UPI,Completed
2408,124,150.96,Debit Card,Completed
2409,6,154.6,Debit Card,Completed
2410,170,153.07,Credit Card,Completed
2411,90,117.58,Credit Card,Completed
2412,90,298.84,Net Banking,Completed
2413,183,135.98,Net Banking,Completed
2414,54,249.1,UPI,Completed
2415,4,119.87,Debit Card,Completed
2416,45,310.06,UPI,Completed
2417,28,78.72,UPI,Completed
2418,90,419.53,Net Banking,Completed
2419,45,204.08,Debit Card,Completed
2420,178,95.07,Debit Card,Completed
2421,170,274.37,Debit Card,Completed
2422,188,454.95,Credit Card,Completed
2423,91,284.97,Credit Card,Completed
2424,85,328.22,Debit Card,Completed
2425,13,382.35,Debit Card,Completed
2426,82,64.62,Net Banking,Completed
2427,94,418.43,Debit Card,Completed
2428,74,73.96,Net Banking,Completed
2429,198,96.5,Debit Card,Completed
2430,195,94.28,Debit Card,Completed
2431,194,481.9,Credit Card,Completed
2432,185,289.2,Debit Card,Completed
2433,100,50.58,Credit Card,Completed
2434,20,461.82,UPI,Completed
2435,149,481.9,Credit Card,Completed
2436,128,486.9,UPI,Failed
2437,38,226.52,Debit Card,Completed
2438,12,194.38,UPI,Completed
2439,147,349.75,UPI,Completed
2440,120,193.24,Debit Card,Completed
2441,35,301.33,Net Banking,Completed
2442,55,95.19,Debit Card,Completed
2443,154,177.91,Credit Card,Completed
2444,83,460.32,Credit Card,Failed
2445,107,59.25,UPI,Completed
2446,172,276.59,Net Banking,Completed
2447,174,130.15,Net Banking,Completed
2448,177,432.54,UPI,Completed
2449,138,285.88,Net Banking,Completed
2450,28,482.97,Credit Card,Completed
2451,24,283.44,Debit Card,Completed
2452,2,180.69,Net Banking,Completed
2453,183,106.62,Debit Card,Completed
2454,148,55.57,Net Banking,Completed
2455,123,262.66,Credit Card,Completed
2456,7,313.97,Debit Card,Completed
2457,29,121.98,Debit Card,Completed
2458,93,202.01,UPI,Completed
2459,96,221.29,UPI,Completed
2460,81,208.32,Credit Card,Completed
2461,50,318.01,Net Banking,Completed
2462,102,285.6,UPI,Completed
2463,112,275.49,Credit Card,Failed
2464,104,170.46,UPI,Completed
2465,101,411.13,Debit Card,Completed
2466,172,490.08,Net Banking,Completed
2467,32,395.41,Debit Card,Completed
2468,66,93.05,UPI,Completed
2469,153,489.89,Net Banking,Completed
2470,35,351.83,UPI,Completed
2471,126,87.78,Net Banking,Completed
2472,101,486.08,Net Banking,Completed
2473,43,327.84,Net Banking,Completed
2474,169,61.21,Net Banking,Completed
2475,1,151.04,UPI,Completed
2476,196,283.68,Credit Card,Completed
2477,67,474.62,Debit Card,Completed
2478,67,72.76,Credit Card,Completed
2479,46,253.77,UPI,Completed
2480,13,90.74,Net Banking,Completed
2481,104,236.19,Debit Card,Completed
2482,88,111.36,UPI,Completed
2483,7,422.46,Debit Card,Completed
2484,87,189.14,UPI,Completed
2485,61,394.85,Net Banking,Completed
2486,128,100.97,Credit Card,Completed
2487,52,482.4,UPI,Completed
2488,57,302.37,Debit Card,Failed
2489,174,156.64,UPI,Completed
2490,65,410.97,Net Banking,Completed
2491,125,309.81,Net Banking,Completed
2492,149,159.24,Credit Card,Completed
2493,37,347.53,Net Banking,Completed
2494,97,334.82,Credit Card,Completed
2495,19,482.74,Net Banking,Completed
2496,179,373.34,UPI,Completed
2497,164,348.81,Net Banking,Completed
2498,26,190.32,UPI,Completed
2499,95,399.32,Credit Card,Completed
2500,188,89.18,Debit Card,Completed
2501,16,102.71,Net Banking,Completed
2502,23,131.32,UPI,Failed
2503,67,323.12,Net Banking,Completed
2504,24,136.08,Net Banking,Completed
2505,162,50.07,Credit Card,Completed
2506,118,312.29,Net Banking,Completed
2507,107,177.74,Debit Card,Completed
2508,117,337.47,Debit Card,Completed
2509,106,265.98,Net Banking,Completed
2510,176,438.48,UPI,Completed
2511,60,60.6,Debit Card,Completed
2512,110,305.16,Credit Card,Completed
2513,185,263.36,Net Banking,Completed
2514,20,353.8,Credit Card,Completed
2515,79,306.13,Credit Card,Completed
2516,39,481.38,Credit Card,Completed
2517,38,163.21,UPI,Completed
2518,36,352.96,UPI,Completed
2519,12,407.03,Debit Card,Completed
2520,103,286.14,Debit Card,Completed
2521,157,176.26,Credit Card,Completed
2522,43,208.21,Debit Card,Completed
2523,174,254.62,UPI,Completed
2524,42,98.83,Credit Card,Completed
2525,79,193.44,UPI,Completed
2526,41,81.37,Credit Card,Completed
2527,115,253.06,UPI,Completed
2528,164,157.3,Net Banking,Failed
2529,191,305.41,Net Banking,Completed
2530,166,439.57,UPI,Completed
2531,56,139.27,Credit Card,Completed
2532,35,221.34,UPI,Completed
2533,32,109.33,Credit Card,Completed
2534,148,269.07,Credit Card,Completed
2535,58,260.7,Net Banking,Completed
2536,102,265.59,UPI,Completed
2537,24,494.59,Debit Card,Completed
2538,77,60.51,Net Banking,Completed
2539,81,207.36,UPI,Completed
2540,98,344.75,Net Banking,Completed
2541,184,137.53,UPI,Completed
2542,31,372.61,Debit Card,Completed
2543,92,107.47,Debit Card,Completed
2544,132,252.53,UPI,Completed
2545,87,350.88,Debit Card,Completed
2546,130,102.48,Net Banking,Completed
2547,15,463.27,UPI,Completed
2548,156,209.26,Net Banking,Completed
2549,129,445.31,Debit Card,Completed
2550,10,377.98,UPI,Completed
2551,36,128.39,Net Banking,Failed
2552,79,466.81,Net Banking,Completed
2553,33,191.85,UPI,Completed
2554,187,270.49,Net Banking,Completed
2555,155,373.48,Net Banking,Completed
2556,13,467.9,UPI,Completed
2557,53,191.97,UPI,Completed
2558,186,443.79,Debit Card,Completed
2559,174,115.74,Net Banking,Completed
2560,79,446.82,Debit Card,Completed
2561,20,410.82,Credit Card,Completed
2562,94,197.57,Net Banking,Completed
2563,119,179.77,Credit Card,Completed
2564,124,388.21,UPI,Completed
2565,82,195.61,UPI,Completed
2566,71,385.72,Net Banking,Completed
2567,162,346.25,UPI,Completed
2568,44,319.01,Credit Card,Completed
2569,1,177.03,Net Banking,Completed
2570,58,339.5,UPI,Completed
2571,151,283.32,Net Banking,Completed
2572,15,62.31,Net Banking,Completed
2573,101,460.36,Net Banking,Completed
2574,70,269.84,Credit Card,Completed
2575,11,445.04,Credit Card,Completed
2576,68,57.59,Credit Card,Completed
2577,5,402.59,Debit Card,Completed
2578,181,479.3,Credit Card,Completed
2579,61,201.96,Debit Card,Completed
2580,53,322.05,Credit Card,Completed
2581,192,50.86,UPI,Completed
2582,134,214.03,Debit Card,Completed
2583,12,216.49,Credit Card,Completed
2584,61,459.63,Net Banking,Completed
2585,142,201.2,Credit Card,Completed
2586,141,396.09,Credit Card,Completed
2587,136,447.52,Debit Card,Completed
2588,57,452.08,Net Banking,Completed
2589,134,245.6,Credit Card,Completed
2590,58,483.77,Credit Card,Completed
2591,139,488.09,UPI,Completed
2592,159,421.19,Net Banking,Completed
2593,132,451.8,UPI,Completed
2594,123,88.04,Net Banking,Completed
2595,62,243.88,UPI,Completed
2596,130,223.36,Debit Card,Completed
2597,44,139.67,UPI,Completed
2598,145,196.58,UPI,Completed
2599,168,166.21,Debit Card,Completed
2600,146,337.51,Debit Card,Completed
2601,53,190.46,Debit Card,Completed
2602,181,184.3,Net Banking,Completed
2603,123,127.04,Debit Card,Completed
2604,113,161.1,Debit Card,Completed
2605,8,318.19,Debit Card,Completed
2606,147,335.06,UPI,Completed
2607,150,240.38,Net Banking,Completed
2608,151,364.22,Net Banking,Completed
2609,31,124.39,Net Banking,Completed
2610,69,298.97,Net Banking,Completed
2611,96,350.21,Net Banking,Completed
2612,132,336.06,UPI,Completed
2613,178,286.48,Net Banking,Completed
2614,138,105.22,Net Banking,Completed
2615,138,80.5,Credit Card,Completed
2616,163,197.99,Debit Card,Completed
2617,95,239.87,Debit Card,Completed
2618,77,141.01,Credit Card,Completed
2619,177,160.65,UPI,Completed
2620,178,50.69,Debit Card,Completed
2621,137,124.12,Debit Card,Completed
2622,128,70.77,Credit Card,Completed
2623,25,271.63,Credit Card,Completed
2624,165,368.99,Net Banking,Completed
2625,120,410.76,Debit Card,Completed
2626,10,340.66,UPI,Completed
2627,7,170.18,UPI,Completed
2628,9,225.64,UPI,Completed
2629,82,272.8,Credit Card,Completed
2630,74,182.26,Debit Card,Failed
2631,186,314.06,UPI,Failed
2632,123,272.11,Credit Card,Completed
2633,130,407.52,Credit Card,Completed
2634,165,455.87,Credit Card,Completed
2635,1,222.02,UPI,Completed
2636,59,445.0,Credit Card,Completed
2637,42,292.0,Debit Card,Completed
2638,55,168.5,Net Banking,Completed
2639,27,445.06,Credit Card,Completed
2640,163,467.34,Credit Card,Completed
2641,198,456.39,Net Banking,Completed
2642,127,250.49,UPI,Failed
2643,8,292.42,Credit Card,Completed
2644,144,120.33,UPI,Completed
2645,158,472.05,Credit Card,Completed
2646,62,66.02,Net Banking,Completed
2647,51,420.69,UPI,Completed
2648,4,141.45,Net Banking,Completed
2649,178,191.06,UPI,Completed
2650,198,371.43,Debit Card,Completed
2651,91,79.73,Net Banking,Completed
2652,163,398.33,Credit Card,Completed
2653,98,73.8,Net Banking,Completed
2654,182,422.87,Credit Card,Completed
2655,43,275.87,Debit Card,Completed
2656,163,463.12,Debit Card,Completed
2657,67,301.27,Credit Card,Completed
2658,66,148.3,Credit Card,Completed
2659,193,155.9,Credit Card,Completed
2660,172,260.64,UPI,Completed
2661,12,496.42,Net Banking,Completed
2662,119,213.87,UPI,Completed
2663,72,415.35,Credit Card,Completed
2664,164,308.9,UPI,Completed
2665,146,472.31,Credit Card,Failed
2666,105,387.7,Net Banking,Completed
2667,38,58.14,Net Banking,Failed
2668,33,93.84,Credit Card,Completed
2669,194,126.28,Debit Card,Completed
2670,106,269.82,Net Banking,Completed
2671,5,419.86,Debit Card,Completed
2672,188,439.5,UPI,Completed
2673,96,286.08,UPI,Completed
2674,165,326.2,Debit Card,Completed
2675,193,153.24,Credit Card,Completed
2676,84,85.95,Credit Card,Completed
2677,26,81.23,Net Banking,Completed
2678,30,97.69,UPI,Completed
2679,8,190.04,UPI,Completed
2680,91,213.82,Debit Card,Completed
2681,135,438.99,Credit Card,Completed
2682,160,469.36,Net Banking,Completed
2683,188,120.26,Net Banking,Completed
2684,68,372.39,Credit Card,Completed
2685,5,304.9,Credit Card,Completed
2686,2,303.86,Credit Card,Completed
2687,77,288.6,Net Banking,Completed
2688,137,89.83,Debit Card,Completed
2689,64,123.14,Net Banking,Failed
2690,34,203.42,Debit Card,Completed
2691,162,234.84,Credit Card,Completed
2692,120,59.17,UPI,Completed
2693,30,66.62,Debit Card,Completed
2694,158,92.17,Net Banking,Completed
2695,64,79.55,UPI,Completed
2696,154,469.7,Credit Card,Completed
2697,94,148.62,Debit Card,Completed
2698,57,482.27,Credit Card,Completed
2699,196,82.89,Credit Card,Completed
2700,107,423.37,Credit Card,Completed
2701,92,315.65,Net Banking,Completed
2702,41,229.89,UPI,Completed
2703,109,280.01,Debit Card,Completed
2704,14,497.03,Debit Card,Completed
2705,91,116.44,UPI,Completed
2706,173,252.77,UPI,Completed
2707,25,495.46,Debit Card,Completed
2708,99,339.89,Debit Card,Completed
2709,177,495.71,UPI,Completed
2710,154,100.85,UPI,Completed
2711,189,118.49,UPI,Completed
2712,166,178.08,UPI,Failed
2713,32,334.09,UPI,Completed
2714,16,190.05,Credit Card,Completed
2715,140,333.21,UPI,Completed
2716,146,72.76,Debit Card,Completed
2717,29,150.24,Debit Card,Completed
2718,44,249.01,Credit Card,Completed
2719,128,262.76,Credit Card,Completed
2720,21,254.95,Credit Card,Completed
2721,109,289.83,UPI,Completed
2722,37,237.99,UPI,Completed
2723,9,456.54,UPI,Completed
2724,48,412.84,Debit Card,Completed
2725,6,240.32,Debit Card,Completed
2726,31,419.97,Debit Card,Completed
2727,189,403.03,Net Banking,Failed
2728,180,291.74,Credit Card,Completed
2729,176,305.12,Debit Card,Completed
2730,52,265.67,UPI,Completed
2731,3,297.65,Credit Card,Completed
2732,89,279.53,UPI,Completed
2733,142,174.25,Credit Card,Completed
2734,191,202.76,UPI,Completed
2735,84,488.47,Credit Card,Completed
2736,34,487.69,UPI,Completed
2737,39,83.52,Credit Card,Completed
2738,81,428.22,Net Banking,Completed
2739,20,430.13,Credit Card,Completed
2740,165,346.04,Net Banking,Completed
2741,16,460.18,Debit Card,Completed
2742,166,472.12,Credit Card,Completed
2743,119,211.12,Debit Card,Completed
2744,103,469.95,Debit Card,Completed
2745,11,224.23,Net Banking,Completed
2746,52,238.72,Credit Card,Completed
2747,148,294.38,Net Banking,Completed
2748,182,455.74,UPI,Completed
2749,170,192.9,UPI,Completed
2750,123,348.79,Credit Card,Completed
2751,10,230.87,Net Banking,Completed
2752,74,346.48,Net Banking,Completed
2753,158,425.12,Net Banking,Completed
2754,66,197.94,UPI,Completed
2755,124,156.53,UPI,Completed
2756,118,445.93,Net Banking,Completed
2757,56,228.67,Net Banking,Completed
2758,84,363.8,Debit Card,Completed
2759,97,317.98,Net Banking,Completed
2760,163,415.52,Debit Card,Completed
2761,59,72.94,Credit Card,Completed
2762,159,104.41,Net Banking,Completed
2763,182,253.41,UPI,Completed
2764,37,130.72,Debit Card,Completed
2765,155,275.92,Credit Card,Completed
2766,169,195.33,Debit Card,Completed
2767,129,373.8,UPI,Completed
2768,146,404.39,Debit Card,Completed
2769,59,361.81,Credit Card,Completed
2770,33,161.62,Net Banking,Completed
2771,18,185.85,Debit Card,Completed
2772,200,70.1,Debit Card,Completed
2773,8,416.65,Net Banking,Completed
2774,119,277.36,UPI,Completed
2775,182,184.63,UPI,Completed
2776,145,354.11,Net Banking,Completed
2777,128,481.6,Net Banking,Completed
2778,107,87.14,Credit Card,Completed
2779,31,386.62,Credit Card,Completed
2780,31,246.05,Net Banking,Completed
2781,163,193.67,Credit Card,Completed
2782,154,246.2,Net Banking,Completed
2783,83,140.8,Net Banking,Completed
2784,149,136.77,Net Banking,Completed
2785,186,193.26,Net Banking,Completed
2786,16,453.86,UPI,Completed
2787,171,74.56,Debit Card,Completed
2788,167,185.57,Credit Card,Completed
2789,150,161.47,Debit Card,Completed
2790,140,320.58,UPI,Completed
2791,70,143.18,UPI,Completed
2792,86,54.81,Net Banking,Completed
2793,119,119.23,Debit Card,Completed
2794,108,212.87,Net Banking,Completed
2795,146,411.56,Net Banking,Completed
2796,18,431.11,Net Banking,Completed
2797,150,340.97,UPI,Failed
2798,52,236.23,Debit Card,Completed
2799,3,343.2,Credit Card,Completed
2800,59,137.87,Net Banking,Completed
2801,187,405.98,Debit Card,Completed
2802,49,249.48,Credit Card,Completed
2803,42,484.46,UPI,Completed
2804,30,166.15,Credit Card,Completed
2805,97,337.75,Credit Card,Completed
2806,77,434.09,Debit Card,Completed
2807,50,160.84,Credit Card,Completed
2808,176,59.9,Credit Card,Completed
2809,118,246.66,Debit Card,Completed
2810,39,280.34,Credit Card,Completed
2811,45,147.22,Debit Card,Completed
2812,82,412.05,Net Banking,Completed
2813,128,378.03,Net Banking,Completed
2814,158,304.41,UPI,Completed
2815,69,492.44,Net Banking,Completed
2816,151,304.77,Credit Card,Completed
2817,165,236.24,Net Banking,Completed
2818,178,118.03,Debit Card,Completed
2819,80,485.79,Net Banking,Completed
2820,160,252.95,Debit Card,Completed
2821,146,200.55,Debit Card,Completed
2822,65,396.48,Credit Card,Completed
2823,16,410.92,Credit Card,Completed
2824,195,91.24,Credit Card,Completed
2825,94,89.3,Debit Card,Completed
2826,104,89.86,Net Banking,Completed
2827,174,65.04,UPI,Completed
2828,187,302.75,Debit Card,Completed
2829,35,132.75,Debit Card,Completed
2830,127,350.8,Net Banking,Completed
2831,78,431.61,Debit Card,Completed
2832,179,287.0,Net Banking,Completed
2833,124,423.15,UPI,Completed
2834,196,215.09,Credit Card,Completed
2835,98,406.08,Credit Card,Completed
2836,55,425.11,Credit Card,Completed
2837,117,156.07,Net Banking,Completed
2838,60,495.61,Net Banking,Completed
2839,125,375.87,Credit Card,Completed
2840,148,72.36,Net Banking,Completed
2841,5,124.0,UPI,Completed
2842,179,426.28,Debit Card,Completed
2843,166,324.98,Net Banking,Completed
2844,79,248.36,Credit Card,Completed
2845,176,292.82,Credit Card,Completed
2846,103,178.41,Net Banking,Completed
2847,171,308.94,Credit Card,Completed
2848,50,60.6,Net Banking,Completed
2849,29,484.0,Debit Card,Completed
2850,85,499.98,Net Banking,Completed
2851,108,152.15,Net Banking,Completed
2852,135,210.76,Debit Card,Completed
2853,125,197.78,UPI,Completed
2854,185,161.53,UPI,Completed
2855,57,99.31,Net Banking,Completed
2856,174,360.02,UPI,Completed
2857,3,200.43,UPI,Completed
2858,181,137.97,Net Banking,Completed
2859,74,289.59,Credit Card,Completed
2860,28,218.35,Net Banking,Completed
2861,112,98.02,UPI,Completed
2862,94,223.76,UPI,Completed
2863,35,370.61,Credit Card,Completed
2864,134,311.44,UPI,Completed
2865,57,258.41,Net Banking,Completed
2866,25,474.64,Credit Card,Completed
2867,171,384.08,UPI,Completed
2868,46,475.01,UPI,Completed
2869,13,411.17,Credit Card,Completed
2870,5,119.32,Debit Card,Failed
2871,101,143.09,UPI,Failed
2872,165,79.74,Credit Card,Completed
2873,94,228.54,Credit Card,Completed
2874,167,272.27,Net Banking,Failed
2875,75,495.39,Credit Card,Completed
2876,43,456.81,Net Banking,Completed
2877,36,145.64,Debit Card,Completed
2878,99,229.34,Credit Card,Completed
2879,59,281.61,Debit Card,Completed
2880,22,307.74,Net Banking,Completed
2881,71,156.66,Net Banking,Completed
2882,141,179.85,Credit Card,Completed
2883,43,327.09,Debit Card,Completed
2884,195,201.96,Net Banking,Completed
2885,180,373.87,UPI,Completed
2886,152,184.26,Debit Card,Completed
2887,153,144.69,UPI,Completed
2888,128,291.94,Credit Card,Completed
2889,75,97.7,UPI,Completed
2890,55,470.62,Credit Card,Completed
2891,105,150.24,Credit Card,Completed
2892,182,257.73,Net Banking,Completed
2893,197,372.05,UPI,Completed
2894,82,321.96,Debit Card,Completed
2895,69,181.08,Credit Card,Completed
2896,155,471.15,Debit Card,Completed
2897,41,255.34,Credit Card,Completed
2898,8,356.59,UPI,Completed
2899,131,115.28,Debit Card,Completed
2900,99,168.03,Net Banking,Completed
2901,98,123.52,Net Banking,Completed
2902,172,325.9,Debit Card,Completed
2903,30,85.57,Debit Card,Completed
2904,67,240.04,Credit Card,Completed
2905,116,233.67,Debit Card,Completed
2906,47,132.08,Debit Card,Completed
2907,168,131.71,UPI,Completed
2908,113,197.72,UPI,Completed
2909,54,282.94,UPI,Completed
2910,15,325.9,Debit Card,Completed
2911,159,368.52,Credit Card,Completed
2912,196,414.81,UPI,Completed
2913,150,230.74,Net Banking,Completed
2914,165,235.51,Net Banking,Completed
2915,70,300.64,Net Banking,Completed
2916,169,409.57,Net Banking,Completed
2917,109,308.57,Net Banking,Completed
2918,145,119.9,Debit Card,Completed
2919,8,113.97,UPI,Completed
2920,148,84.75,UPI,Completed
2921,3,51.32,Credit Card,Completed
2922,61,387.9,Debit Card,Completed
2923,161,119.85,UPI,Completed
2924,100,72.77,Credit Card,Failed
2925,147,366.43,Credit Card,Completed
2926,52,233.07,Net Banking,Completed
2927,48,398.85,UPI,Completed
2928,122,345.55,Credit Card,Completed
2929,62,242.68,Net Banking,Completed
2930,146,493.05,Debit Card,Completed
2931,67,93.16,Credit Card,Completed
2932,183,71.94,UPI,Completed
2933,10,198.99,Credit Card,Completed
2934,171,483.49,Credit Card,Completed
2935,71,55.99,UPI,Completed
2936,22,77.07,Debit Card,Completed
2937,178,455.48,UPI,Completed
2938,46,450.21,UPI,Completed
2939,8,423.16,UPI,Completed
2940,74,359.01,UPI,Completed
2941,112,466.62,Net Banking,Completed
2942,147,342.35,UPI,Completed
2943,189,198.66,Debit Card,Completed
2944,200,465.76,Credit Card,Completed
2945,5,111.5,Debit Card,Completed
2946,114,403.68,Credit Card,Completed
2947,149,55.3,Credit Card,Completed
2948,195,215.86,UPI,Completed
2949,14,490.35,Net Banking,Completed
2950,190,101.72,UPI,Completed
2951,119,335.0,UPI,Completed
2952,144,453.02,UPI,Completed
2953,123,162.07,Net Banking,Completed
2954,179,139.66,Credit Card,Completed
2955,54,402.73,Credit Card,Completed
2956,70,125.58,Credit Card,Completed
2957,171,441.41,Debit Card,Failed
2958,166,339.56,Credit Card,Completed
2959,134,441.59,Credit Card,Completed
2960,53,491.33,Credit Card,Completed
2961,113,350.86,UPI,Completed
2962,61,451.58,Debit Card,Completed
2963,60,359.91,Debit Card,Completed
2964,31,72.96,Debit Card,Completed
2965,136,78.11,UPI,Completed
2966,84,137.36,Net Banking,Completed
2967,35,314.33,UPI,Completed
2968,27,263.95,Net Banking,Completed
2969,40,347.94,UPI,Completed
2970,83,189.0,Net Banking,Completed
2971,146,67.79,Net Banking,Completed
2972,128,226.87,Net Banking,Completed
2973,193,159.97,Net Banking,Completed
2974,111,207.25,Net Banking,Completed
2975,190,476.84,UPI,Completed
2976,55,472.28,Credit Card,Completed
2977,133,189.08,Credit Card,Completed
2978,57,179.0,UPI,Completed
2979,157,132.08,Credit Card,Completed
2980,123,468.57,Debit Card,Completed
2981,111,154.34,Credit Card,Completed
2982,146,238.96,Credit Card,Completed
2983,136,363.35,Net Banking,Completed
2984,172,382.79,Net Banking,Completed
2985,193,496.71,Credit Card,Completed
2986,50,111.31,Net Banking,Completed
2987,2,230.57,Credit Card,Completed
2988,156,304.62,Debit Card,Completed
2989,172,415.4,Debit Card,Completed
2990,59,205.67,Credit Card,Completed
2991,16,456.62,Credit Card,Completed
2992,181,477.88,Net Banking,Completed
2993,10,490.3,Net Banking,Completed
2994,25,108.8,UPI,Completed
2995,109,123.94,Credit Card,Completed
2996,90,192.94,Net Banking,Completed
2997,175,238.85,Net Banking,Completed
2998,99,498.92,Credit Card,Completed
2999,46,397.5,Net Banking,Completed
3000,66,341.61,UPI,Completed
