session_id,station_id,user_id,vehicle_id,start_time,end_time,energy_kwh,amount_paid
2328,3,74,46,2025-04-07 23:00:00,2025-04-07 23:50:00,9.31,491.81
2329,2,44,174,2025-04-08 00:00:00,2025-04-08 01:14:00,21.22,382.61
2330,17,150,16,2025-04-08 01:00:00,2025-04-08 02:49:00,23.11,393.37
2331,12,64,40,2025-04-08 02:00:00,2025-04-08 02:58:00,11.69,196.77
2332,6,185,3,2025-04-08 03:00:00,2025-04-08 04:56:00,35.98,317.43
2333,15,154,43,2025-04-08 04:00:00,2025-04-08 05:19:00,18.96,57.69
2334,12,144,12,2025-04-08 05:00:00,2025-04-08 06:57:00,20.97,347.83
2335,11,162,112,2025-04-08 06:00:00,2025-04-08 07:16:00,16.89,316.97
2336,20,115,197,2025-04-08 07:00:00,2025-04-08 07:39:00,16.46,327.32
2337,5,198,96,2025-04-08 08:00:00,2025-04-08 09:43:00,21.8,422.12
2338,8,63,199,2025-04-08 09:00:00,2025-04-08 09:49:00,21.41,272.38
2339,2,199,189,2025-04-08 10:00:00,2025-04-08 10:21:00,25.61,472.65
2340,6,184,195,2025-04-08 11:00:00,2025-04-08 12:13:00,33.36,290.45
2341,18,142,58,2025-04-08 12:00:00,2025-04-08 13:32:00,9.47,176.75
2342,17,13,171,2025-04-08 13:00:00,2025-04-08 13:24:00,8.72,64.33
2343,17,131,174,2025-04-08 14:00:00,2025-04-08 14:57:00,11.22,399.03
2344,1,85,111,2025-04-08 15:00:00,2025-04-08 16:11:00,8.85,106.75
2345,19,63,18,2025-04-08 16:00:00,2025-04-08 17:49:00,11.51,401.27
2346,4,1,176,2025-04-08 17:00:00,2025-04-08 18:49:00,6.25,327.5
2347,2,20,182,2025-04-08 18:00:00,2025-04-08 18:57:00,38.08,263.44
2348,7,164,136,2025-04-08 19:00:00,2025-04-08 20:20:00,37.04,266.21
2349,1,87,76,2025-04-08 20:00:00,2025-04-08 20:43:00,5.95,91.7
2350,9,20,155,2025-04-08 21:00:00,2025-04-08 22:15:00,18.0,150.25
2351,7,124,23,2025-04-08 22:00:00,2025-04-08 23:37:00,30.06,339.28
2352,12,130,114,2025-04-08 23:00:00,2025-04-08 23:52:00,11.13,442.89
2353,5,31,125,2025-04-09 00:00:00,2025-04-09 00:40:00,11.87,156.74
2354,6,189,77,2025-04-09 01:00:00,2025-04-09 01:48:00,7.69,88.15
2355,8,116,200,2025-04-09 02:00:00,2025-04-09 02:57:00,11.3,117.07
2356,20,192,64,2025-04-09 03:00:00,2025-04-09 04:30:00,30.88,162.39
2357,11,26,82,2025-04-09 04:00:00,2025-04-09 05:24:00,30.19,64.59
2358,6,50,55,2025-04-09 05:00:00,2025-04-09 06:41:00,15.68,164.3
2359,6,18,136,2025-04-09 06:00:00,2025-04-09 07:40:00,15.32,189.57
2360,5,81,183,2025-04-09 07:00:00,2025-04-09 08:45:00,21.62,340.65
2361,11,16,200,2025-04-09 08:00:00,2025-04-09 09:33:00,24.15,411.6
2362,13,26,137,2025-04-09 09:00:00,2025-04-09 10:26:00,41.7,255.69
2363,17,80,85,2025-04-09 10:00:00,2025-04-09 10:21:00,32.1,199.86
2364,6,58,50,2025-04-09 11:00:00,2025-04-09 11:21:00,17.8,226.74
2365,14,169,12,2025-04-09 12:00:00,2025-04-09 13:46:00,35.62,325.92
2366,12,28,125,2025-04-09 13:00:00,2025-04-09 13:40:00,22.71,54.39
2367,11,11,179,2025-04-09 14:00:00,2025-04-09 15:34:00,28.58,187.01
2368,8,9,155,2025-04-09 15:00:00,2025-04-09 15:29:00,31.25,298.0
2369,1,149,14,2025-04-09 16:00:00,2025-04-09 16:24:00,18.01,431.97
2370,17,180,113,2025-04-09 17:00:00,2025-04-09 18:05:00,25.03,83.78
2371,15,90,45,2025-04-09 18:00:00,2025-04-09 19:15:00,9.04,472.62
2372,1,57,141,2025-04-09 19:00:00,2025-04-09 20:47:00,38.88,168.31
2373,15,138,76,2025-04-09 20:00:00,2025-04-09 21:23:00,43.1,265.69
2374,4,111,20,2025-04-09 21:00:00,2025-04-09 22:32:00,41.07,99.02
2375,16,96,163,2025-04-09 22:00:00,2025-04-09 22:36:00,6.79,403.93
2376,9,164,19,2025-04-09 23:00:00,2025-04-09 23:54:00,39.11,402.77
2377,4,138,103,2025-04-10 00:00:00,2025-04-10 01:05:00,38.68,465.07
2378,5,17,189,2025-04-10 01:00:00,2025-04-10 01:50:00,10.23,325.76
2379,15,104,194,2025-04-10 02:00:00,2025-04-10 02:28:00,33.84,467.16
2380,5,14,32,2025-04-10 03:00:00,2025-04-10 03:55:00,7.15,420.34
2381,18,113,70,2025-04-10 04:00:00,2025-04-10 05:18:00,37.47,236.74
2382,20,41,52,2025-04-10 05:00:00,2025-04-10 06:20:00,37.08,461.07
2383,4,98,137,2025-04-10 06:00:00,2025-04-10 07:52:00,43.71,181.25
2384,19,112,161,2025-04-10 07:00:00,2025-04-10 08:14:00,22.36,250.63
2385,2,182,123,2025-04-10 08:00:00,2025-04-10 08:43:00,24.88,420.3
2386,13,108,7,2025-04-10 09:00:00,2025-04-10 09:25:00,22.24,326.64
2387,8,174,162,2025-04-10 10:00:00,2025-04-10 11:59:00,25.41,199.04
2388,13,148,1,2025-04-10 11:00:00,2025-04-10 12:52:00,37.61,452.61
2389,16,123,123,2025-04-10 12:00:00,2025-04-10 13:36:00,39.73,53.33
2390,1,141,132,2025-04-10 13:00:00,2025-04-10 13:56:00,5.61,432.99
2391,2,10,64,2025-04-10 14:00:00,2025-04-10 15:50:00,31.73,162.26
2392,14,42,170,2025-04-10 15:00:00,2025-04-10 15:40:00,29.97,492.72
2393,2,17,182,2025-04-10 16:00:00,2025-04-10 17:59:00,29.47,68.33
2394,4,36,48,2025-04-10 17:00:00,2025-04-10 18:47:00,34.98,116.13
2395,8,70,59,2025-04-10 18:00:00,2025-04-10 19:26:00,34.32,171.83
2396,5,162,198,2025-04-10 19:00:00,2025-04-10 20:34:00,9.3,109.32
2397,7,36,45,2025-04-10 20:00:00,2025-04-10 20:24:00,33.41,185.7
2398,3,198,124,2025-04-10 21:00:00,2025-04-10 22:59:00,38.16,312.69
2399,14,94,99,2025-04-10 22:00:00,2025-04-10 22:55:00,5.49,107.54
2400,7,50,130,2025-04-10 23:00:00,2025-04-11 00:11:00,17.79,366.89
2401,16,33,104,2025-04-11 00:00:00,2025-04-11 00:38:00,13.01,248.06
2402,17,175,140,2025-04-11 01:00:00,2025-04-11 01:38:00,5.75,351.17
2403,17,77,142,2025-04-11 02:00:00,2025-04-11 02:46:00,39.75,230.15
2404,19,164,13,2025-04-11 03:00:00,2025-04-11 04:18:00,26.5,294.01
2405,10,108,77,2025-04-11 04:00:00,2025-04-11 04:53:00,34.48,126.44
2406,1,46,18,2025-04-11 05:00:00,2025-04-11 05:59:00,13.7,418.8
2407,16,5,188,2025-04-11 06:00:00,2025-04-11 07:43:00,9.99,375.04
2408,17,124,170,2025-04-11 07:00:00,2025-04-11 08:43:00,11.24,150.96
2409,11,6,53,2025-04-11 08:00:00,2025-04-11 08:24:00,38.84,154.6
2410,5,170,90,2025-04-11 09:00:00,2025-04-11 09:34:00,15.34,153.07
2411,8,90,36,2025-04-11 10:00:00,2025-04-11 11:35:00,29.71,117.58
2412,18,90,155,2025-04-11 11:00:00,2025-04-11 12:45:00,19.18,298.84
2413,9,183,56,2025-04-11 12:00:00,2025-04-11 12:25:00,22.62,135.98
2414,7,54,191,2025-04-11 13:00:00,2025-04-11 13:34:00,39.21,249.1
2415,14,4,182,2025-04-11 14:00:00,2025-04-11 15:30:00,34.37,119.87
2416,6,45,73,2025-04-11 15:00:00,2025-04-11 16:38:00,18.43,310.06
2417,18,28,171,2025-04-11 16:00:00,2025-04-11 16:26:00,40.89,78.72
2418,6,90,200,2025-04-11 17:00:00,2025-04-11 18:34:00,17.63,419.53
2419,5,45,14,2025-04-11 18:00:00,2025-04-11 18:37:00,35.01,204.08
2420,3,178,137,2025-04-11 19:00:00,2025-04-11 20:47:00,36.59,95.07
2421,18,170,27,2025-04-11 20:00:00,2025-04-11 21:26:00,19.43,274.37
2422,2,188,84,2025-04-11 21:00:00,2025-04-11 22:46:00,25.98,454.95
2423,8,91,176,2025-04-11 22:00:00,2025-04-11 23:20:00,23.38,284.97
2424,14,85,116,2025-04-11 23:00:00,2025-04-11 23:38:00,29.98,328.22
2425,6,13,186,2025-04-12 00:00:00,2025-04-12 01:40:00,34.19,382.35
2426,5,82,159,2025-04-12 01:00:00,2025-04-12 02:08:00,41.49,64.62
2427,18,94,183,2025-04-12 02:00:00,2025-04-12 03:26:00,28.35,418.43
2428,16,74,116,2025-04-12 03:00:00,2025-04-12 04:32:00,41.09,73.96
2429,8,198,185,2025-04-12 04:00:00,2025-04-12 05:45:00,44.72,96.5
2430,9,195,50,2025-04-12 05:00:00,2025-04-12 06:59:00,26.83,94.28
2431,19,194,148,2025-04-12 06:00:00,2025-04-12 06:31:00,15.08,481.9
2432,8,185,151,2025-04-12 07:00:00,2025-04-12 08:01:00,30.7,289.2
2433,3,100,101,2025-04-12 08:00:00,2025-04-12 09:39:00,34.17,50.58
2434,9,20,148,2025-04-12 09:00:00,2025-04-12 10:11:00,30.93,461.82
2435,19,149,117,2025-04-12 10:00:00,2025-04-12 10:40:00,7.23,481.9
2436,18,128,176,2025-04-12 11:00:00,2025-04-12 12:46:00,12.55,486.9
2437,9,38,179,2025-04-12 12:00:00,2025-04-12 13:49:00,14.54,226.52
2438,8,12,74,2025-04-12 13:00:00,2025-04-12 14:31:00,14.8,194.38
2439,2,147,44,2025-04-12 14:00:00,2025-04-12 15:48:00,42.56,349.75
2440,4,120,19,2025-04-12 15:00:00,2025-04-12 16:03:00,31.72,193.24
2441,16,35,53,2025-04-12 16:00:00,2025-04-12 16:35:00,14.29,301.33
2442,18,55,109,2025-04-12 17:00:00,2025-04-12 18:35:00,11.62,95.19
2443,20,154,6,2025-04-12 18:00:00,2025-04-12 18:43:00,6.93,177.91
2444,2,83,27,2025-04-12 19:00:00,2025-04-12 20:02:00,16.32,460.32
2445,11,107,16,2025-04-12 20:00:00,2025-04-12 21:49:00,18.47,59.25
2446,19,172,160,2025-04-12 21:00:00,2025-04-12 22:56:00,16.23,276.59
2447,8,174,12,2025-04-12 22:00:00,2025-04-12 23:47:00,33.79,130.15
2448,12,177,3,2025-04-12 23:00:00,2025-04-12 23:38:00,27.68,432.54
2449,6,138,184,2025-04-13 00:00:00,2025-04-13 01:05:00,9.13,285.88
2450,9,28,171,2025-04-13 01:00:00,2025-04-13 01:55:00,30.97,482.97
2451,6,24,125,2025-04-13 02:00:00,2025-04-13 02:53:00,17.42,283.44
2452,20,2,141,2025-04-13 03:00:00,2025-04-13 04:09:00,34.65,180.69
2453,3,183,200,2025-04-13 04:00:00,2025-04-13 05:04:00,24.56,106.62
2454,5,148,151,2025-04-13 05:00:00,2025-04-13 06:35:00,10.64,55.57
2455,2,123,56,2025-04-13 06:00:00,2025-04-13 07:21:00,12.32,262.66
2456,1,7,181,2025-04-13 07:00:00,2025-04-13 08:03:00,27.06,313.97
2457,14,29,68,2025-04-13 08:00:00,2025-04-13 08:54:00,16.38,121.98
2458,16,93,108,2025-04-13 09:00:00,2025-04-13 09:47:00,20.28,202.01
2459,5,96,131,2025-04-13 10:00:00,2025-04-13 10:34:00,36.42,221.29
2460,1,81,111,2025-04-13 11:00:00,2025-04-13 11:23:00,27.24,208.32
2461,5,50,154,2025-04-13 12:00:00,2025-04-13 13:32:00,40.09,318.01
2462,19,102,110,2025-04-13 13:00:00,2025-04-13 14:25:00,32.52,285.6
2463,5,112,60,2025-04-13 14:00:00,2025-04-13 14:28:00,11.15,275.49
2464,6,104,7,2025-04-13 15:00:00,2025-04-13 16:39:00,8.98,170.46
2465,15,101,142,2025-04-13 16:00:00,2025-04-13 17:37:00,30.73,411.13
2466,16,172,111,2025-04-13 17:00:00,2025-04-13 18:14:00,26.42,490.08
2467,20,32,122,2025-04-13 18:00:00,2025-04-13 19:05:00,34.37,395.41
2468,13,66,122,2025-04-13 19:00:00,2025-04-13 20:26:00,27.18,93.05
2469,8,153,95,2025-04-13 20:00:00,2025-04-13 21:12:00,44.51,489.89
2470,1,35,47,2025-04-13 21:00:00,2025-04-13 22:32:00,44.27,351.83
2471,6,126,130,2025-04-13 22:00:00,2025-04-13 23:18:00,15.89,87.78
2472,11,101,56,2025-04-13 23:00:00,2025-04-14 00:43:00,36.67,486.08
2473,12,43,80,2025-04-14 00:00:00,2025-04-14 00:32:00,35.64,327.84
2474,7,169,180,2025-04-14 01:00:00,2025-04-14 01:38:00,38.62,61.21
2475,2,1,109,2025-04-14 02:00:00,2025-04-14 03:08:00,21.81,151.04
2476,14,196,65,2025-04-14 03:00:00,2025-04-14 04:51:00,42.11,283.68
2477,16,67,44,2025-04-14 04:00:00,2025-04-14 05:51:00,20.07,474.62
2478,16,67,37,2025-04-14 05:00:00,2025-04-14 05:41:00,33.53,72.76
2479,12,46,60,2025-04-14 06:00:00,2025-04-14 06:36:00,29.1,253.77
2480,4,13,93,2025-04-14 07:00:00,2025-04-14 07:58:00,19.56,90.74
2481,10,104,43,2025-04-14 08:00:00,2025-04-14 09:28:00,14.12,236.19
2482,5,88,172,2025-04-14 09:00:00,2025-04-14 10:55:00,32.41,111.36
2483,18,7,35,2025-04-14 10:00:00,2025-04-14 10:43:00,41.09,422.46
2484,6,87,70,2025-04-14 11:00:00,2025-04-14 12:05:00,20.94,189.14
2485,15,61,99,2025-04-14 12:00:00,2025-04-14 13:59:00,8.86,394.85
2486,20,128,35,2025-04-14 13:00:00,2025-04-14 13:35:00,16.22,100.97
2487,9,52,194,2025-04-14 14:00:00,2025-04-14 14:37:00,21.03,482.4
2488,4,57,1,2025-04-14 15:00:00,2025-04-14 16:35:00,21.28,302.37
2489,6,174,64,2025-04-14 16:00:00,2025-04-14 16:53:00,30.51,156.64
2490,4,65,102,2025-04-14 17:00:00,2025-04-14 17:41:00,9.61,410.97
2491,7,125,131,2025-04-14 18:00:00,2025-04-14 18:44:00,9.5,309.81
2492,2,149,128,2025-04-14 19:00:00,2025-04-14 20:38:00,11.94,159.24
2493,10,37,70,2025-04-14 20:00:00,2025-04-14 21:41:00,11.63,347.53
2494,13,97,58,2025-04-14 21:00:00,2025-04-14 21:49:00,12.03,334.82
2495,6,19,122,2025-04-14 22:00:00,2025-04-14 22:51:00,5.21,482.74
2496,3,179,130,2025-04-14 23:00:00,2025-04-15 00:29:00,15.97,373.34
2497,15,164,8,2025-04-15 00:00:00,2025-04-15 00:22:00,27.63,348.81
2498,20,26,40,2025-04-15 01:00:00,2025-04-15 02:12:00,44.69,190.32
2499,6,95,163,2025-04-15 02:00:00,2025-04-15 02:49:00,21.44,399.32
2500,4,188,109,2025-04-15 03:00:00,2025-04-15 03:51:00,38.84,89.18
2501,16,16,96,2025-04-15 04:00:00,2025-04-15 05:58:00,13.38,102.71
2502,2,23,79,2025-04-15 05:00:00,2025-04-15 06:27:00,42.59,131.32
2503,11,67,185,2025-04-15 06:00:00,2025-04-15 06:32:00,5.68,323.12
2504,8,24,52,2025-04-15 07:00:00,2025-04-15 08:59:00,6.09,136.08
2505,9,162,115,2025-04-15 08:00:00,2025-04-15 08:40:00,19.48,50.07
2506,18,118,119,2025-04-15 09:00:00,2025-04-15 09:58:00,40.01,312.29
2507,8,107,22,2025-04-15 10:00:00,2025-04-15 11:09:00,27.68,177.74
2508,20,117,32,2025-04-15 11:00:00,2025-04-15 12:04:00,6.41,337.47
2509,8,106,49,2025-04-15 12:00:00,2025-04-15 12:48:00,38.61,265.98
2510,10,176,50,2025-04-15 13:00:00,2025-04-15 13:28:00,11.49,438.48
2511,2,60,189,2025-04-15 14:00:00,2025-04-15 15:42:00,20.04,60.6
2512,18,110,62,2025-04-15 15:00:00,2025-04-15 15:30:00,8.42,305.16
2513,11,185,51,2025-04-15 16:00:00,2025-04-15 17:41:00,42.25,263.36
2514,13,20,33,2025-04-15 17:00:00,2025-04-15 17:53:00,5.25,353.8
2515,16,79,65,2025-04-15 18:00:00,2025-04-15 19:48:00,40.14,306.13
2516,3,39,102,2025-04-15 19:00:00,2025-04-15 20:17:00,11.73,481.38
2517,1,38,21,2025-04-15 20:00:00,2025-04-15 21:14:00,13.09,163.21
2518,6,36,126,2025-04-15 21:00:00,2025-04-15 21:32:00,13.83,352.96
2519,20,12,172,2025-04-15 22:00:00,2025-04-15 23:37:00,10.69,407.03
2520,1,103,198,2025-04-15 23:00:00,2025-04-15 23:22:00,10.72,286.14
2521,18,157,169,2025-04-16 00:00:00,2025-04-16 01:51:00,39.86,176.26
2522,15,43,113,2025-04-16 01:00:00,2025-04-16 01:48:00,21.68,208.21
2523,5,174,125,2025-04-16 02:00:00,2025-04-16 02:40:00,19.51,254.62
2524,5,42,154,2025-04-16 03:00:00,2025-04-16 04:24:00,14.82,98.83
2525,13,79,120,2025-04-16 04:00:00,2025-04-16 05:00:00,41.2,193.44
2526,13,41,199,2025-04-16 05:00:00,2025-04-16 05:41:00,28.4,81.37
2527,5,115,19,2025-04-16 06:00:00,2025-04-16 06:43:00,18.81,253.06
2528,16,164,70,2025-04-16 07:00:00,2025-04-16 08:41:00,12.91,157.3
2529,6,191,100,2025-04-16 08:00:00,2025-04-16 08:49:00,41.52,305.41
2530,14,166,54,2025-04-16 09:00:00,2025-04-16 10:58:00,13.19,439.57
2531,8,56,51,2025-04-16 10:00:00,2025-04-16 11:02:00,7.61,139.27
2532,15,35,21,2025-04-16 11:00:00,2025-04-16 11:47:00,30.22,221.34
2533,6,32,65,2025-04-16 12:00:00,2025-04-16 12:58:00,16.08,109.33
2534,8,148,174,2025-04-16 13:00:00,2025-04-16 13:29:00,12.12,269.07
2535,5,58,96,2025-04-16 14:00:00,2025-04-16 15:18:00,29.2,260.7
2536,16,102,8,2025-04-16 15:00:00,2025-04-16 15:54:00,23.25,265.59
2537,10,24,81,2025-04-16 16:00:00,2025-04-16 17:15:00,11.28,494.59
2538,6,77,100,2025-04-16 17:00:00,2025-04-16 17:57:00,27.98,60.51
2539,2,81,102,2025-04-16 18:00:00,2025-04-16 19:07:00,31.69,207.36
2540,1,98,82,2025-04-16 19:00:00,2025-04-16 20:49:00,32.75,344.75
2541,2,184,191,2025-04-16 20:00:00,2025-04-16 20:41:00,15.09,137.53
2542,20,31,184,2025-04-16 21:00:00,2025-04-16 22:05:00,25.75,372.61
2543,10,92,81,2025-04-16 22:00:00,2025-04-16 22:51:00,18.5,107.47
2544,3,132,149,2025-04-16 23:00:00,2025-04-16 23:31:00,42.07,252.53
2545,17,87,121,2025-04-17 00:00:00,2025-04-17 00:33:00,24.25,350.88
2546,19,130,36,2025-04-17 01:00:00,2025-04-17 02:12:00,27.82,102.48
2547,11,15,164,2025-04-17 02:00:00,2025-04-17 02:35:00,26.26,463.27
2548,17,156,24,2025-04-17 03:00:00,2025-04-17 03:40:00,44.92,209.26
2549,18,129,58,2025-04-17 04:00:00,2025-04-17 04:29:00,40.84,445.31
2550,9,10,139,2025-04-17 05:00:00,2025-04-17 05:36:00,44.5,377.98
2551,18,36,150,2025-04-17 06:00:00,2025-04-17 06:58:00,14.62,128.39
2552,18,79,85,2025-04-17 07:00:00,2025-04-17 08:00:00,24.29,466.81
2553,6,33,106,2025-04-17 08:00:00,2025-04-17 09:06:00,23.11,191.85
2554,10,187,149,2025-04-17 09:00:00,2025-04-17 10:43:00,33.06,270.49
2555,7,155,102,2025-04-17 10:00:00,2025-04-17 10:36:00,33.9,373.48
2556,13,13,112,2025-04-17 11:00:00,2025-04-17 12:29:00,21.73,467.9
2557,7,53,83,2025-04-17 12:00:00,2025-04-17 12:38:00,26.07,191.97
2558,16,186,20,2025-04-17 13:00:00,2025-04-17 14:50:00,23.63,443.79
2559,2,174,75,2025-04-17 14:00:00,2025-04-17 15:56:00,35.62,115.74
2560,15,79,72,2025-04-17 15:00:00,2025-04-17 16:03:00,24.78,446.82
2561,6,20,171,2025-04-17 16:00:00,2025-04-17 17:00:00,32.12,410.82
2562,10,94,192,2025-04-17 17:00:00,2025-04-17 18:17:00,37.93,197.57
2563,6,119,106,2025-04-17 18:00:00,2025-04-17 19:34:00,32.13,179.77
2564,7,124,94,2025-04-17 19:00:00,2025-04-17 20:55:00,19.57,388.21
2565,12,82,180,2025-04-17 20:00:00,2025-04-17 21:30:00,24.14,195.61
2566,17,71,116,2025-04-17 21:00:00,2025-04-17 21:58:00,23.65,385.72
2567,20,162,32,2025-04-17 22:00:00,2025-04-17 22:45:00,43.37,346.25
2568,19,44,162,2025-04-17 23:00:00,2025-04-18 00:33:00,22.43,319.01
2569,17,1,104,2025-04-18 00:00:00,2025-04-18 01:20:00,41.54,177.03
2570,10,58,119,2025-04-18 01:00:00,2025-04-18 02:31:00,41.39,339.5
2571,11,151,162,2025-04-18 02:00:00,2025-04-18 02:39:00,34.86,283.32
2572,10,15,124,2025-04-18 03:00:00,2025-04-18 03:25:00,13.08,62.31
2573,10,101,30,2025-04-18 04:00:00,2025-04-18 04:26:00,22.01,460.36
2574,8,70,137,2025-04-18 05:00:00,2025-04-18 05:47:00,30.8,269.84
2575,11,11,164,2025-04-18 06:00:00,2025-04-18 06:45:00,15.27,445.04
2576,12,68,135,2025-04-18 07:00:00,2025-04-18 08:43:00,11.42,57.59
2577,8,5,73,2025-04-18 08:00:00,2025-04-18 08:59:00,24.29,402.59
2578,1,181,110,2025-04-18 09:00:00,2025-04-18 09:41:00,28.99,479.3
2579,1,61,163,2025-04-18 10:00:00,2025-04-18 11:36:00,30.89,201.96
2580,3,53,191,2025-04-18 11:00:00,2025-04-18 11:44:00,29.46,322.05
2581,16,192,187,2025-04-18 12:00:00,2025-04-18 13:55:00,16.66,50.86
2582,9,134,51,2025-04-18 13:00:00,2025-04-18 14:51:00,18.93,214.03
2583,16,12,103,2025-04-18 14:00:00,2025-04-18 15:22:00,20.32,216.49
2584,20,61,25,2025-04-18 15:00:00,2025-04-18 16:09:00,13.18,459.63
2585,15,142,62,2025-04-18 16:00:00,2025-04-18 17:11:00,13.28,201.2
2586,3,141,154,2025-04-18 17:00:00,2025-04-18 18:37:00,23.34,396.09
2587,4,136,74,2025-04-18 18:00:00,2025-04-18 18:33:00,10.14,447.52
2588,2,57,181,2025-04-18 19:00:00,2025-04-18 20:24:00,9.4,452.08
2589,11,134,159,2025-04-18 20:00:00,2025-04-18 21:36:00,25.22,245.6
2590,5,58,44,2025-04-18 21:00:00,2025-04-18 21:39:00,6.91,483.77
2591,1,139,156,2025-04-18 22:00:00,2025-04-18 23:15:00,21.1,488.09
2592,19,159,8,2025-04-18 23:00:00,2025-04-19 00:35:00,34.95,421.19
2593,7,132,154,2025-04-19 00:00:00,2025-04-19 01:20:00,43.97,451.8
2594,13,123,181,2025-04-19 01:00:00,2025-04-19 02:33:00,25.0,88.04
2595,16,62,53,2025-04-19 02:00:00,2025-04-19 03:51:00,15.29,243.88
2596,17,130,109,2025-04-19 03:00:00,2025-04-19 03:59:00,30.12,223.36
2597,19,44,195,2025-04-19 04:00:00,2025-04-19 05:15:00,10.8,139.67
2598,14,145,183,2025-04-19 05:00:00,2025-04-19 06:59:00,42.22,196.58
2599,2,168,159,2025-04-19 06:00:00,2025-04-19 06:59:00,35.2,166.21
2600,4,146,5,2025-04-19 07:00:00,2025-04-19 08:18:00,11.03,337.51
2601,7,53,73,2025-04-19 08:00:00,2025-04-19 09:07:00,8.91,190.46
2602,8,181,113,2025-04-19 09:00:00,2025-04-19 10:04:00,42.05,184.3
2603,17,123,21,2025-04-19 10:00:00,2025-04-19 10:35:00,43.24,127.04
2604,3,113,176,2025-04-19 11:00:00,2025-04-19 12:47:00,15.05,161.1
2605,11,8,190,2025-04-19 12:00:00,2025-04-19 13:55:00,11.87,318.19
2606,20,147,71,2025-04-19 13:00:00,2025-04-19 14:03:00,32.58,335.06
2607,3,150,30,2025-04-19 14:00:00,2025-04-19 15:42:00,44.75,240.38
2608,1,151,199,2025-04-19 15:00:00,2025-04-19 16:14:00,15.31,364.22
2609,7,31,165,2025-04-19 16:00:00,2025-04-19 16:32:00,19.43,124.39
2610,14,69,34,2025-04-19 17:00:00,2025-04-19 17:23:00,19.39,298.97
2611,7,96,57,2025-04-19 18:00:00,2025-04-19 19:41:00,23.62,350.21
2612,16,132,12,2025-04-19 19:00:00,2025-04-19 19:31:00,15.5,336.06
2613,6,178,16,2025-04-19 20:00:00,2025-04-19 21:58:00,27.36,286.48
2614,14,138,122,2025-04-19 21:00:00,2025-04-19 22:20:00,38.27,105.22
2615,10,138,150,2025-04-19 22:00:00,2025-04-19 22:52:00,21.01,80.5
2616,20,163,92,2025-04-19 23:00:00,2025-04-19 23:21:00,16.21,197.99
2617,14,95,44,2025-04-20 00:00:00,2025-04-20 01:23:00,42.38,239.87
2618,14,77,83,2025-04-20 01:00:00,2025-04-20 02:03:00,26.99,141.01
2619,3,177,139,2025-04-20 02:00:00,2025-04-20 02:43:00,14.31,160.65
2620,10,178,13,2025-04-20 03:00:00,2025-04-20 03:21:00,18.89,50.69
2621,2,137,177,2025-04-20 04:00:00,2025-04-20 05:22:00,25.04,124.12
2622,14,128,119,2025-04-20 05:00:00,2025-04-20 06:15:00,8.56,70.77
2623,1,25,115,2025-04-20 06:00:00,2025-04-20 07:10:00,6.35,271.63
2624,15,165,3,2025-04-20 07:00:00,2025-04-20 07:54:00,33.43,368.99
2625,5,120,135,2025-04-20 08:00:00,2025-04-20 08:55:00,34.68,410.76
2626,8,10,98,2025-04-20 09:00:00,2025-04-20 10:24:00,23.81,340.66
2627,17,7,118,2025-04-20 10:00:00,2025-04-20 10:47:00,39.57,170.18
2628,10,9,190,2025-04-20 11:00:00,2025-04-20 12:52:00,28.54,225.64
2629,13,82,192,2025-04-20 12:00:00,2025-04-20 12:34:00,35.29,272.8
2630,18,74,155,2025-04-20 13:00:00,2025-04-20 14:54:00,42.44,182.26
2631,5,186,43,2025-04-20 14:00:00,2025-04-20 14:29:00,36.61,314.06
2632,17,123,132,2025-04-20 15:00:00,2025-04-20 15:31:00,17.42,272.11
2633,17,130,85,2025-04-20 16:00:00,2025-04-20 17:49:00,9.76,407.52
2634,17,165,88,2025-04-20 17:00:00,2025-04-20 18:47:00,6.59,455.87
2635,4,1,128,2025-04-20 18:00:00,2025-04-20 19:51:00,20.62,222.02
2636,9,59,76,2025-04-20 19:00:00,2025-04-20 19:50:00,5.3,445.0
2637,3,42,5,2025-04-20 20:00:00,2025-04-20 21:55:00,34.52,292.0
2638,1,55,182,2025-04-20 21:00:00,2025-04-20 22:37:00,23.07,168.5
2639,7,27,172,2025-04-20 22:00:00,2025-04-20 23:32:00,34.29,445.06
2640,18,163,71,2025-04-20 23:00:00,2025-04-20 23:38:00,24.91,467.34
2641,5,198,75,2025-04-21 00:00:00,2025-04-21 00:36:00,5.6,456.39
2642,5,127,89,2025-04-21 01:00:00,2025-04-21 02:28:00,39.89,250.49
2643,3,8,187,2025-04-21 02:00:00,2025-04-21 02:34:00,41.82,292.42
2644,12,144,167,2025-04-21 03:00:00,2025-04-21 03:31:00,29.04,120.33
2645,11,158,75,2025-04-21 04:00:00,2025-04-21 05:47:00,32.97,472.05
2646,3,62,38,2025-04-21 05:00:00,2025-04-21 05:21:00,7.43,66.02
2647,12,51,76,2025-04-21 06:00:00,2025-04-21 07:19:00,32.83,420.69
2648,13,4,20,2025-04-21 07:00:00,2025-04-21 08:42:00,8.36,141.45
2649,10,178,48,2025-04-21 08:00:00,2025-04-21 09:31:00,17.83,191.06
2650,4,198,54,2025-04-21 09:00:00,2025-04-21 09:46:00,16.94,371.43
2651,20,91,61,2025-04-21 10:00:00,2025-04-21 11:36:00,38.66,79.73
